C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_06_497.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_06_497.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_06_497.jpg, 0, 0, 0, 7.09969
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_06_597.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_06_597.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_06_597.jpg, 0, 0, 0, 7.026855
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_06_703.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_06_703.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_06_703.jpg, 0, 0.2953698, 0, 7.232966
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_06_807.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_06_807.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_06_807.jpg, 0, 0.5985939, 0, 7.809
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_06_909.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_06_909.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_06_909.jpg, -0.019686, 0.8960502, 0, 8.734088
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_07_010.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_07_010.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_07_010.jpg, -0.3263985, 1, 0, 9.807899
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_07_113.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_07_113.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_07_113.jpg, -0.1058523, 1, 0, 10.9181
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_07_219.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_07_219.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_07_219.jpg, 0, 1, 0, 11.97931
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_07_322.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_07_322.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_07_322.jpg, 0, 1, 0, 13.20183
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_07_428.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_07_428.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_07_428.jpg, -0.2955789, 1, 0, 14.1555
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_07_534.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_07_534.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_07_534.jpg, -0.5904317, 1, 0, 15.28387
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_07_636.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_07_636.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_07_636.jpg, -0.330806, 1, 0, 16.56535
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_07_737.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_07_737.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_07_737.jpg, -0.0271838, 0.8948917, 0, 17.51301
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_07_838.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_07_838.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_07_838.jpg, 0, 0.7629895, 0, 18.25982
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_07_938.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_07_938.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_07_938.jpg, 0, 0.8927436, 0, 19.1817
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_08_041.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_08_041.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_08_041.jpg, 0, 1, 0, 20.19342
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_08_148.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_08_148.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_08_148.jpg, 0, 1, 0, 21.20054
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_08_259.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_08_259.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_08_259.jpg, 0, 1, 0, 22.39546
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_08_371.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_08_371.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_08_371.jpg, 0, 1, 0, 23.38155
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_08_478.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_08_478.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_08_478.jpg, 0, 1, 0, 24.54872
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_08_580.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_08_580.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_08_580.jpg, 0, 1, 0, 25.51083
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_08_684.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_08_684.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_08_684.jpg, 0, 1, 0, 26.46343
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_08_786.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_08_786.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_08_786.jpg, 0, 1, 0, 27.40646
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_08_889.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_08_889.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_08_889.jpg, 0, 1, 0, 28.33999
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_08_995.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_08_995.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_08_995.jpg, 0, 1, 0, 29.44782
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_09_096.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_09_096.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_09_096.jpg, -0.3006573, 1, 0, 30.17145
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_09_196.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_09_196.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_09_196.jpg, 0, 1, 0, 30.18993
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_09_301.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_09_301.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_09_301.jpg, 0, 1, 0, 30.19044
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_09_403.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_09_403.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_09_403.jpg, 0, 1, 0, 30.19035
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_09_504.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_09_504.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_09_504.jpg, 0, 1, 0, 30.19041
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_09_604.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_09_604.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_09_604.jpg, 0, 1, 0, 30.18978
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_09_708.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_09_708.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_09_708.jpg, 0, 1, 0, 30.19027
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_09_809.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_09_809.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_09_809.jpg, 0, 1, 0, 30.19031
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_09_912.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_09_912.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_09_912.jpg, 0, 1, 0, 30.19031
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_10_014.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_10_014.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_10_014.jpg, 0, 1, 0, 30.1903
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_10_114.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_10_114.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_10_114.jpg, 0, 1, 0, 30.19029
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_10_222.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_10_222.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_10_222.jpg, 0, 1, 0, 30.1903
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_10_326.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_10_326.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_10_326.jpg, 0, 1, 0, 30.19029
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_10_426.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_10_426.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_10_426.jpg, 0, 1, 0, 30.19031
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_10_531.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_10_531.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_10_531.jpg, 0, 1, 0, 30.19029
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_10_632.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_10_632.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_10_632.jpg, 0, 1, 0, 30.19031
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_10_732.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_10_732.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_10_732.jpg, 0, 1, 0, 30.19031
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_10_834.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_10_834.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_10_834.jpg, 0, 1, 0, 30.19032
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_10_935.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_10_935.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_10_935.jpg, 0, 1, 0, 30.1903
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_11_038.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_11_038.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_11_038.jpg, 0, 1, 0, 30.19032
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_11_139.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_11_139.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_11_139.jpg, 0, 1, 0, 30.19031
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_11_241.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_11_241.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_11_241.jpg, 0, 1, 0, 30.19029
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_11_346.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_11_346.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_11_346.jpg, 0, 1, 0, 30.19032
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_11_447.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_11_447.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_11_447.jpg, 0, 1, 0, 30.1903
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_11_551.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_11_551.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_11_551.jpg, 0, 1, 0, 30.19029
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_11_652.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_11_652.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_11_652.jpg, 0, 1, 0, 30.1903
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_11_759.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_11_759.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_11_759.jpg, 0, 1, 0, 30.19031
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_11_860.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_11_860.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_11_860.jpg, 0, 1, 0, 30.19029
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_11_967.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_11_967.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_11_967.jpg, 0, 1, 0, 30.1903
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_12_071.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_12_071.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_12_071.jpg, 0, 1, 0, 30.19029
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_12_173.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_12_173.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_12_173.jpg, 0, 1, 0, 30.19022
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_12_278.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_12_278.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_12_278.jpg, 0, 1, 0, 30.19028
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_12_378.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_12_378.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_12_378.jpg, 0, 1, 0, 30.1904
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_12_480.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_12_480.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_12_480.jpg, 0, 1, 0, 30.1903
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_12_582.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_12_582.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_12_582.jpg, 0, 1, 0, 30.19029
C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\center_2019_11_11_15_06_12_685.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\left_2019_11_11_15_06_12_685.jpg, C:\Users\bhuva\OneDrive\Desktop\Autonomous Car Course\Data\IMG\right_2019_11_11_15_06_12_685.jpg, 0, 1, 0, 30.19029
